Pos x [mm];Pos y [mm];Pos z [mm];Volume [mm³];Equivalent diameter [mm];Surface [mm²];Sphericity;Compactness;PCA 1 x [mm];PCA 1 y [mm];PCA 1 z [mm];PCA 2 x [mm];PCA 2 y [mm];PCA 2 z [mm];PCA 3 x [mm];PCA 3 y [mm];PCA 3 z [mm];PCA deviation 1 [mm];PCA deviation 2 [mm];PCA deviation 3 [mm];PCA min deviation ratio [%];PCA max deviation ratio [%];Projected area x [mm²];Projected area y [mm²];Projected area z [mm²];Projected size x [mm];Projected size y [mm];Projected size z [mm]
-3.5197620;-17.0682087;5.5448885;46.4471550;4.4598489;111.6228485;0.56;0.42;0.9077787;0.6864582;0.5311121;0.6997681;-0.4261132;-0.6452980;-0.1351869;0.5974152;-0.5410926;1.2559327;1.0429081;0.8172892;27.4388760;42.1654731;16.4089489;18.7762947;18.0713425;5.3498287;4.8498445;4.6498508
2.1499538;-1.6049805;-0.6006327;46.4442787;4.4597569;104.2483139;0.60;0.49;-1.2082176;-0.2555102;-0.0635269;0.1793228;-0.6846628;-0.6567724;0.0905186;-0.5860786;0.6356818;1.2365723;0.9655412;0.8693521;30.8030099;43.8144088;14.0041027;17.7538605;17.8963528;5.2998295;4.0998688;4.1998634
-7.3578424;-15.9407177;-6.8960657;46.4227829;4.4590688;111.1628723;0.56;0.40;-0.0606783;0.9812188;0.8653558;0.9975739;0.0918557;-0.0342050;-0.0689691;0.5253841;-0.6005642;1.3096995;1.0023777;0.8009135;26.3588369;43.1034744;17.2913914;17.3513870;18.6188068;4.5498548;5.1498346;4.9498420
-6.7279921;14.0738277;-7.6196623;46.4082832;4.4586048;111.5028381;0.56;0.48;-0.3938575;-0.1518707;1.1488385;-0.9172220;-0.0559494;-0.3218484;-0.0840762;0.8771258;0.0871277;1.2239356;0.9736596;0.8854432;31.0564488;42.9288894;16.5139408;18.7587967;15.1990261;4.7998462;4.1498680;5.1498342
3.0421848;-9.6592379;-6.5809708;46.3899117;4.4580164;103.9583282;0.60;0.58;-0.8177895;-0.2034454;0.7182937;-0.6606847;0.2830549;-0.6720299;0.0579070;0.8905327;0.3181575;1.1073010;0.9839963;0.9474312;35.5233520;41.5175676;16.2514591;17.6013699;16.0489712;4.8498421;4.1998653;4.6998496
-8.3634529;-4.1478825;1.3822184;46.3627892;4.4571471;106.7081604;0.58;0.49;-0.6218907;0.2236856;1.0383025;0.5285403;-0.6845250;0.4640388;-0.5800672;-0.5963205;-0.2189632;1.2307947;0.9814587;0.8602447;30.4189056;43.5218304;17.5738735;17.7113628;15.4940071;4.8498449;4.1498680;5.4498234
9.3118420;14.9781857;-5.3089437;46.3531647;4.4568386;105.8482132;0.59;0.55;0.1068006;0.8934286;-0.7029633;1.0399519;-0.1020490;0.0283002;0.0334576;0.5287172;0.6770543;1.1418312;1.0453300;0.8596882;31.5919846;41.9602305;15.9039803;16.1914597;18.2813282;4.8498440;4.8998413;4.7498474
-2.7876596;-15.4797344;-1.3547554;46.3307915;4.4561214;105.8432083;0.59;0.44;0.1436576;0.7573470;0.9115288;0.6069673;-0.6795475;0.4689461;0.6675911;0.3328430;-0.3817567;1.1937741;1.0247462;0.8379741;28.7038118;40.8913225;18.3438244;15.8464823;15.5890007;4.2498646;4.6998496;4.9998379
0.9321499;12.0734348;4.5694895;46.3115425;4.4555044;118.9873657;0.52;0.39;0.0699026;-1.1702842;0.3488877;-0.4651769;-0.3017093;-0.9188303;0.7675872;-0.0637616;-0.3676700;1.2231820;1.0731577;0.8534852;27.9559076;40.0653243;20.6186790;15.6639948;18.0638428;4.2998610;5.3498287;5.1998329
11.2744675;-14.9084282;-9.5104122;46.2901688;4.4548187;108.4230499;0.58;0.34;0.5636370;0.3463787;1.1707751;0.0662147;0.8872308;-0.2943682;-0.7534828;0.1608010;0.3151696;1.3447598;0.9371315;0.8324212;26.1174172;42.1921670;19.0612774;17.0714035;15.0740337;4.2998619;4.2498631;5.5998197
-8.7368670;2.9205627;10.5502596;46.2566719;4.4537439;113.3627319;0.55;0.34;0.1412920;-0.3775200;1.2602966;0.0791032;-0.9356205;-0.2891320;-0.8361886;-0.0912221;0.0664197;1.3231901;0.9824665;0.8437680;26.3787568;41.3669556;21.6611118;17.5288754;14.8390484;4.0998678;4.6998501;6.1998024
4.4592838;14.4964924;9.0513716;46.2529221;4.4536238;115.0176239;0.54;0.30;-0.6944476;-0.4160723;1.1166271;0.4782307;-0.9037436;-0.0393296;0.5606405;0.2770066;0.4518879;1.3792135;1.0232321;0.7715265;23.2902199;41.6345865;20.4261913;18.0413418;16.3414516;4.7498474;4.9498367;5.8498135
-9.3137589;11.1200047;3.5878439;46.1950531;4.4517655;107.3681030;0.58;0.43;-0.5136828;-0.6600065;0.8546264;-0.4203518;0.7803523;0.3499892;-0.7112613;-0.1421566;-0.5372956;1.1957695;0.9529626;0.9026559;30.5414081;40.4589266;18.0213451;16.9714108;16.4964428;4.5998526;4.7498436;5.1498356
-4.3809128;-16.4766998;9.2434416;46.1923027;4.4516773;111.4778442;0.56;0.35;0.2201359;0.7330534;1.0557073;0.8748303;-0.3751736;0.0780905;0.3064353;0.6126935;-0.4893350;1.3039728;0.9550819;0.8418697;26.7369866;41.4129436;19.4587536;17.5938702;16.2339592;4.4998550;4.9498415;5.3498268
-0.2933388;-16.0402756;1.8235331;46.1790543;4.4512515;110.3879242;0.56;0.46;-0.4014319;0.8833967;0.7195138;-0.6463150;-0.6279694;0.4104086;0.5993813;-0.2210045;0.6057500;1.2079890;0.9902039;0.8803602;30.4534853;41.7868465;18.4963150;16.7889214;17.2338943;4.5498543;5.3998270;4.9498405
1.5738811;7.4339733;-10.4619617;46.0995636;4.4486961;106.7331543;0.58;0.50;0.8956403;-0.3675231;0.7068574;0.5177615;-0.3399132;-0.8327761;-0.3608242;-0.7343171;0.0753902;1.1987044;1.0378506;0.8216444;29.2949349;42.7386433;16.6239338;18.6263046;15.5390043;4.9998398;4.2498646;5.1998329
7.1535835;7.4364052;-2.6071758;46.0556946;4.4472842;108.5480347;0.57;0.53;-0.3855631;0.0929658;1.1265085;0.3460911;0.9219720;0.0423682;-0.7848089;0.3081149;-0.2940390;1.1942877;0.9857010;0.8929270;32.4296355;43.3745533;17.8738537;17.5288754;15.6040001;4.5498543;4.6498528;5.0998354
-4.3400440;-16.5874805;-4.9640303;46.0420685;4.4468460;104.5233002;0.59;0.59;0.0515934;0.9994885;-0.4552407;0.6508569;-0.3570752;-0.7102015;-0.6993505;-0.2081513;-0.5362583;1.0994923;1.0273770;0.9055336;34.0994865;41.4033443;17.9588490;15.1315289;16.3489513;4.2498646;5.0998368;4.5998516
-13.3179884;10.1346817;-3.7204733;46.0410690;4.4468136;111.7078400;0.56;0.32;-0.4179750;-0.3756357;1.2638947;0.2839584;-0.8336589;-0.1538614;0.7606302;0.2016000;0.3114600;1.3831974;0.8940318;0.8462908;26.1078507;42.6712751;20.5486832;18.1038380;14.1615925;4.3998585;4.2498627;6.2497997
-8.3030834;-5.9557381;-2.8905067;45.8947067;4.4420962;109.2429962;0.57;0.49;-1.0390701;-0.4220026;0.0499094;0.4077203;-0.9849200;0.1605151;-0.0134308;0.1352659;0.8641061;1.1226058;1.0779927;0.8747323;31.1032802;39.9170399;15.6289978;16.0364704;19.5437469;5.0998359;4.9498405;4.2998619
-9.0020657;-17.2326527;-10.9478779;45.8700867;4.4413023;108.6080322;0.57;0.42;0.3557283;0.7176034;0.9541829;-0.8580937;-0.1582472;0.4389169;-0.3240704;0.6780349;-0.3891069;1.2457778;0.9767369;0.8462607;28.5840869;42.0785517;17.6238708;17.9838448;16.1889629;4.4498568;4.5998526;5.2498312
5.4247646;-17.2063141;-9.9018192;45.8662109;4.4411769;108.3480530;0.57;0.51;0.2845498;0.6451892;0.8704439;-0.5969610;0.8016863;-0.3990771;0.6815069;0.2896832;-0.4375045;1.1202277;1.0762556;0.8601036;30.8518112;40.1824325;18.8412914;15.5190039;16.9564133;4.3998604;5.0498381;5.1998329
-3.2069798;-4.3292828;8.4109640;45.8355904;4.4401884;110.3829193;0.56;0.51;0.0477345;0.8376980;0.8184898;0.2322628;-0.6772411;0.6795889;-0.8675887;-0.1217405;0.1751954;1.1721528;0.9871385;0.8934340;32.0767015;42.0834601;19.5162487;16.1414642;16.6914291;4.4498577;5.0998363;5.2998295
6.0492382;8.3758335;-10.4951801;45.8122177;4.4394336;103.3433685;0.60;0.43;-0.3426670;-0.5097698;1.0494130;-0.9687775;-0.0690048;-0.3498572;0.1612681;-0.7309200;-0.3023973;1.2159579;1.0323235;0.8072767;27.3963809;41.2657082;15.9639769;19.0987740;14.6865587;4.7998466;3.8998737;5.1998329
-3.5985155;16.4090137;-7.0472231;45.7116013;4.4361811;107.6031036;0.57;0.42;-0.5526136;0.6334882;-0.9003147;-0.9447593;-0.3439859;0.3378550;0.0565266;-0.6128892;-0.4659432;1.2317693;1.0606802;0.7719660;26.0390699;41.5486306;15.4890070;18.7637959;16.8689194;4.9998398;4.2498627;4.9998388
-14.2780151;-4.8485317;1.9409513;45.6949768;4.4356432;111.9028244;0.55;0.41;-0.5661505;0.3896033;1.0494741;-0.2291040;-0.9681414;0.2358169;0.6872889;-0.0663340;0.3953913;1.2544773;1.0224460;0.7956761;26.7039746;42.1019614;20.3186970;16.5214386;16.7039299;4.3498607;5.0998383;5.5498199
-12.9401093;5.9002209;12.9043875;45.6258583;4.4334059;111.9328232;0.55;0.45;-0.2541620;-1.1367155;0.5138901;0.6275498;-0.4432969;-0.6701882;-0.5984744;-0.0920162;-0.4995343;1.2731078;1.0195504;0.7849669;27.0418048;43.8580722;19.4087563;15.3390150;18.6688042;4.3998590;5.5498219;4.8498421
12.1029091;-16.7293663;-13.5709534;45.6113586;4.4329362;113.2827377;0.54;0.35;0.4295011;0.8553571;0.7490335;-0.8876753;0.6194707;-0.1984039;0.3712606;0.3396090;-0.6006992;1.2153839;1.1004888;0.7835867;24.9558032;38.7077540;17.6688671;15.9139786;19.1487732;4.9998398;5.6498194;4.6498508
1.6202660;-16.2545013;-9.7519007;45.5972366;4.4324784;105.6832123;0.58;0.44;0.2813919;1.0395452;0.5991501;0.8682775;-0.3048500;0.1211367;0.2391832;0.3768153;-0.7661198;1.2324027;0.9281775;0.8866442;30.3781837;42.2245532;17.8363571;15.4965048;17.3638878;4.2998619;5.3498287;4.7998452
-2.5002146;-6.7844200;-4.0869102;45.5702400;4.4316034;107.9180832;0.57;0.37;-0.0979831;0.2049529;1.1941383;1.0323635;-0.1155581;0.1045424;0.1031412;0.8042185;-0.1295669;1.2155544;1.0440581;0.8210926;26.5709132;39.3358707;16.1939621;20.0537128;14.1340942;4.9998398;3.9998703;5.1998329
-2.4708691;-13.5785713;3.6373472;45.5639915;4.4314008;108.4080505;0.57;0.45;-0.0101394;-0.1079765;1.1999561;0.3020146;-0.8869939;-0.0772630;-0.8599039;-0.2898856;-0.0333510;1.2048470;0.9401811;0.9080643;31.3837647;41.6409224;18.5513115;18.0713406;15.0840330;4.3998585;4.5498543;5.7498150
-12.7589703;-6.2278004;-3.6180162;45.5342445;4.4304366;106.0032043;0.58;0.44;0.1439102;0.4060978;1.0891007;-0.9278265;-0.1581306;0.1815628;0.1970573;-0.8305448;0.2836504;1.1712241;0.9585574;0.8994965;30.9828311;40.3423905;17.5688744;18.1613350;15.2015257;4.5998526;4.3998585;5.5998211
-5.3292103;17.2526531;8.9470873;45.5191193;4.4299459;113.5877075;0.54;0.26;-0.7943046;-0.3472442;1.1253661;0.3195952;-0.8796735;-0.0458568;0.5827144;0.1872543;0.4690702;1.4205446;0.9370536;0.7711337;22.1605033;40.8229917;19.4962502;17.6263676;16.1339664;4.7998466;4.5498581;6.3497963
-11.8715839;-0.3492756;-6.3696966;45.3716354;4.4251561;108.0230713;0.57;0.42;-0.1139361;0.1321093;1.2168611;0.5550601;-0.8113713;0.1400580;-0.6867645;-0.4720695;-0.0130520;1.2293028;0.9929911;0.8334659;28.1481802;41.5165544;18.9937820;17.6713657;14.0715981;4.3498602;4.4998550;5.7998133
-12.6753902;-13.6254978;1.8560514;45.3298874;4.4237986;108.7030182;0.57;0.46;-1.0111861;0.1046762;-0.5694938;-0.3282205;0.6948742;0.7105062;0.3206090;0.6174668;-0.4557754;1.1652372;1.0466126;0.8317372;28.9503545;40.5585229;16.0314732;17.7763596;17.2188969;5.0998363;4.4998560;5.1998329
-0.8802948;14.3161335;-3.3818169;45.2718925;4.4219112;106.4781723;0.58;0.43;0.6940023;-0.7148266;0.7555680;0.8285348;0.2108694;-0.5615246;0.1517726;0.6368394;0.4630943;1.2503997;1.0228616;0.8019075;27.3331702;42.6201075;15.9339790;17.5563736;17.3188896;4.9498405;4.5498543;4.8998432
-2.3383522;-3.9034996;-0.1522608;45.2543945;4.4213414;104.3333130;0.59;0.57;-0.3636146;-0.9952912;-0.3692516;-0.5176082;-0.1418603;0.8920807;-0.6983918;0.3828951;-0.3443362;1.1221261;1.0410814;0.8677138;32.6204300;42.1846867;17.9688473;15.0590334;16.2664566;4.4498577;4.7998466;4.8998432
-0.6139812;-16.4847069;-4.9626694;45.2372704;4.4207835;108.4530487;0.57;0.38;-0.4066431;0.6626330;0.9951720;0.4296653;-0.5857396;0.5655814;-0.7232684;-0.4966221;0.0351358;1.2628572;0.9206440;0.8780577;28.6719561;41.2371397;19.0887756;16.5189400;15.1465292;4.3998604;4.5998526;5.3998270
-8.7749157;-5.6971645;5.1378260;45.1903992;4.4192562;104.3983002;0.59;0.44;-0.7917755;0.1793439;0.8780413;0.7223223;0.0575026;0.6396104;-0.0483315;-0.8584428;0.1317577;1.1958383;0.9665183;0.8698391;29.9977928;41.2403971;15.2665215;18.5413094;15.3465166;5.0498371;3.6998825;5.1498356
-3.7515926;1.9083424;4.6178827;45.1776505;4.4188409;104.4582977;0.59;0.53;-0.7028350;0.9488900;0.0418500;-0.0628436;-0.0028871;-0.9899427;-0.6854738;-0.5097095;0.0450019;1.1815755;0.9919396;0.8553966;31.3378781;43.2876050;17.1888981;16.2689552;16.3214531;4.7498474;4.9498405;4.5998497
-11.6509113;-17.7321892;7.4682665;45.1665268;4.4184780;118.2274094;0.52;0.30;-0.7233813;0.0638367;1.2263792;-0.5044613;-0.7287954;-0.2596212;0.5248857;-0.4825576;0.3347231;1.4252584;0.9235947;0.7876588;23.7488925;42.9733127;18.6838017;19.5312462;15.0915327;4.7998457;4.2998624;5.9998055
-4.5957804;-13.3518686;-7.9017630;45.1156578;4.4168186;109.5279770;0.56;0.47;0.5394772;1.0522357;-0.1695543;-0.8338724;0.4893725;0.3838305;0.3260075;-0.0439814;0.7643268;1.1945645;1.0402665;0.8321122;29.3768704;42.1728790;17.1239033;15.0065365;19.3137627;4.7498474;5.3498292;4.5998526
-12.2714577;-7.8358173;7.5008135;45.1070328;4.4165373;107.2481155;0.57;0.37;-0.0823452;0.2454142;1.1302593;1.0316550;0.1345472;0.0459470;-0.1000659;0.8314033;-0.1878136;1.1595236;1.0414058;0.8582066;27.9098839;37.7090633;16.6489334;18.7612953;15.2140245;4.6498504;4.0998688;5.7498150
2.0439472;2.1937790;-0.8480434;44.8898048;4.4094357;99.1136475;0.62;0.59;-0.3859667;-0.5872265;0.8199558;-0.5837080;-0.4816763;-0.6197223;-0.6726278;0.6362309;0.1390315;1.0798763;0.9781528;0.9362412;35.6500924;41.1194116;16.2964554;16.0414696;15.4790077;4.4998550;4.3998585;4.5498543
-7.1650219;-11.3799553;-5.5677233;44.8709335;4.4088178;105.0982590;0.58;0.56;-1.0941184;0.0621889;0.0085390;0.0166162;0.1579964;0.9783890;-0.0500821;-0.9012179;0.1463849;1.0959176;0.9912033;0.9144017;34.1010451;40.8703685;15.8839817;18.0788403;16.9514141;5.2998295;4.2498641;4.6998496
-10.2172508;-13.4471130;-4.1729994;44.8376846;4.4077287;104.2283173;0.59;0.54;-1.0192616;-0.4115896;-0.2096239;0.3594359;-0.4597812;-0.8449323;0.1886836;-0.7029571;0.4627899;1.1190364;1.0268902;0.8625107;31.9446266;41.4455146;15.5440035;17.7063637;16.5889359;4.9498410;4.3998585;4.5498533
10.7607441;14.8269939;4.5843077;44.8191872;4.4071226;114.2226715;0.53;0.33;-0.6815728;-0.4055486;0.8756961;-0.7570235;-0.2360982;-0.6985482;-0.3497845;0.8130190;0.1042772;1.1814630;1.0567859;0.8911918;27.8969646;36.9833171;17.2388954;18.7462959;16.4389458;4.7998447;4.3498611;5.8498116
-7.4755373;-16.9168625;11.6388636;44.7998123;4.4064875;112.8177643;0.54;0.35;0.0491240;0.7769553;1.0425241;-1.0184398;-0.1691271;0.1740334;0.1714118;-0.5888952;0.4308052;1.3011261;1.0469533;0.7495150;23.8729060;41.4423466;16.8139229;19.4862499;16.9114151;4.9498415;4.7498479;5.1998329
-10.4250574;15.6255398;-8.0802422;44.7469444;4.4047532;107.1581192;0.57;0.45;0.4834485;0.7227941;-0.8323272;-0.9704647;0.3148842;-0.2902383;-0.0321544;-0.5828269;-0.5248041;1.2037119;1.0607507;0.7849461;27.3608655;41.9577837;15.3715143;18.1938324;17.4788799;5.1998339;4.3498611;4.7998457
4.2923126;12.5159092;6.0653791;44.7428207;4.4046178;106.8131485;0.57;0.42;0.1254363;0.5562286;-1.0301782;-0.8236600;0.5975490;0.2223470;-0.4924672;-0.5466720;-0.3551306;1.1774513;1.0415944;0.8170018;27.8832555;40.1849478;17.7863598;17.1388988;15.8114862;4.6998482;4.3998566;5.4498253
-2.7974100;14.1616955;-9.2069397;44.7161980;4.4037442;106.9131393;0.57;0.45;1.0282204;-0.5504454;0.5019997;-0.5272201;-0.6752326;0.3394818;0.1111216;-0.4483769;-0.7192525;1.2697366;0.9214923;0.8548181;29.6468019;44.0370083;15.4015131;17.2463932;18.4163189;5.4498253;4.6498528;4.5998521
-13.8231220;-9.1012888;2.1818609;44.7138214;4.4036660;109.1129990;0.56;0.41;-0.2257646;0.8561355;0.7609559;0.1241072;-0.6699129;0.7905258;-0.8099782;-0.1862960;-0.0307112;1.1674724;1.0436076;0.8316935;28.1291127;39.4856542;20.4686871;15.7664881;15.2915201;3.8498762;5.2498302;5.3498278
-7.4755630;4.7655468;5.1665545;44.6767006;4.4024472;107.4231110;0.57;0.36;-0.8812075;0.1657159;0.7920398;0.3332309;0.8647174;0.1898240;-0.5165969;0.3409066;-0.6460820;1.1963760;0.9459451;0.8947132;29.0124923;38.7943834;15.8139858;18.4363155;15.9939747;5.1998339;4.5498543;4.7498474
-3.4191980;14.3387699;8.6610041;44.6765747;4.4024429;106.9281464;0.57;0.38;-0.2153813;0.1234296;1.2672472;0.5226399;0.7348502;0.0172536;-0.6870340;0.4924999;-0.1647377;1.2913325;0.9019174;0.8612261;28.2877028;42.4149126;19.8612270;17.6238689;13.1166592;4.2498646;4.1998672;6.0498047
0.4040890;-12.4180517;5.8000765;44.5963326;4.3998060;109.9379425;0.55;0.26;-0.5127627;0.8049569;0.9933380;0.8102874;-0.0659138;0.4716852;-0.2755093;-0.6478329;0.3827565;1.3775346;0.9398921;0.8013085;23.2655913;39.9960279;18.3763218;18.0138435;16.0989685;4.4998550;4.8998423;5.7998142
-0.6420250;-0.0818787;2.0455885;44.5927086;4.3996863;104.2583160;0.58;0.55;-0.5509437;0.3356176;0.9150237;-0.5881253;-0.9046462;-0.0223041;-0.5548918;0.3723488;-0.4706774;1.1195742;1.0792468;0.8173651;30.4802269;41.7498618;17.4713802;15.6389961;16.5889359;4.5498543;4.5998516;4.7498493
0.0413952;16.5134754;-1.8441057;44.5625877;4.3986959;120.4072723;0.50;0.33;-1.4843630;0.0991598;0.1849177;-0.0601680;0.5482225;-0.7769557;0.0943150;0.6155258;0.4270131;1.4991200;0.9528002;0.7550547;23.6109048;46.8781680;13.7391195;21.8710957;20.1362095;6.1998024;4.1998596;4.8498440
8.9485340;18.1110439;4.0108271;44.3301086;4.3910332;111.3578568;0.54;0.31;-0.2219820;-0.5012581;1.2124811;1.0539291;-0.2302029;0.0977847;0.1110844;0.6273869;0.2797087;1.3306564;1.0831997;0.6958384;21.4872003;41.0901159;15.2840204;21.4286251;14.4265757;4.8498440;4.1998634;5.7998123
-4.9844074;-0.9206142;6.3448896;44.2942390;4.3898487;116.5425262;0.52;0.38;1.0845342;0.1673078;0.4741682;-0.4164188;0.0796919;0.9243289;-0.0855438;0.8783633;-0.1142672;1.1954254;1.0169264;0.8898858;29.4038236;39.4995332;16.3539524;18.4738140;18.1313381;5.3498287;4.3498611;5.4998226
-5.6036396;-14.4618368;5.0482435;44.2883644;4.3896546;108.7080231;0.56;0.39;0.0580792;0.3167004;1.1707612;-0.6718040;-0.6886426;0.2196103;-0.6126655;0.5591422;-0.1208594;1.2142298;0.9868019;0.8382159;27.9458642;40.4820532;19.2212677;16.8639183;14.1815910;4.4498577;4.1998658;5.5498199
2.7540817;5.8625565;4.5784521;44.2873611;4.3896213;105.4482422;0.57;0.36;-1.1180971;0.1729382;0.6197103;0.4568465;0.0364932;0.8140702;-0.0829055;-0.8372186;0.0840564;1.2899959;0.9342113;0.8455021;27.5246561;41.9948041;14.2365875;18.3113251;17.3538876;5.4998226;3.7998791;4.4998550
12.5851746;-1.4235973;-6.8006544;44.2698631;4.3890433;115.5325928;0.52;0.28;0.7052647;0.2922298;0.8385666;0.3305818;-0.9842145;0.0649551;-0.6173465;-0.1691990;0.5781744;1.1340152;1.0402796;0.8625721;25.7076889;33.7976515;18.8437920;16.2189579;17.2438946;4.6998482;4.5998516;5.9998069
-10.9904757;17.1308117;6.4576254;44.1927452;4.3864932;112.6777725;0.54;0.32;0.1237699;-1.1562048;0.7442368;0.5798969;-0.4592068;-0.8098376;-0.5654841;-0.2352971;-0.2715019;1.3805857;1.0968082;0.6699629;20.8680332;43.0025458;21.2211399;15.4565077;16.3614521;3.9498730;5.3498306;5.3998280
-12.0431814;-2.9552097;4.0265226;44.1751251;4.3859100;101.7034760;0.59;0.49;-0.6175781;0.3232327;0.9307299;0.7582084;-0.1052117;0.5396418;-0.2267610;-0.8650344;0.1499519;1.1628157;0.9365697;0.9067473;32.5595945;41.7545289;15.7739887;17.3388863;15.7889881;4.6498508;3.9998703;5.1998329
5.5222988;15.6552029;-6.7779655;44.0931320;4.3831949;103.9433289;0.58;0.51;0.3113174;0.4287093;0.9872834;-1.0027839;0.0060841;0.3135632;-0.0931256;0.7887201;-0.3131219;1.1204636;1.0506829;0.8536962;31.1609715;40.8983141;16.2364597;17.5438728;15.8189859;4.8498459;4.0998688;5.1998324
-9.5399685;1.6881638;-6.6540251;44.0892563;4.3830662;106.1781845;0.57;0.41;0.0650834;0.2468218;1.2246189;0.8641638;-0.4169376;0.0381070;0.3577740;0.7264193;-0.1654239;1.2509390;0.9602438;0.8264697;28.0758053;42.4953490;17.9513493;18.9637833;13.6016283;4.6998496;4.1498680;5.7498155
-14.1595192;-13.0510788;-4.4614401;44.0750084;4.3825941;102.0684509;0.59;0.39;-0.0408333;0.2286369;1.1809599;0.8751896;0.3425478;-0.0360573;-0.3190576;0.7977548;-0.1654792;1.2035816;0.9405296;0.8749821;29.1786671;40.1367098;17.4563808;17.4513798;13.2891483;4.1498671;3.9498730;5.6998177
-0.7833252;4.6868839;-2.6507759;44.0375137;4.3813510;103.8983307;0.58;0.48;-0.6691802;-0.1099544;0.9071389;0.0955185;-0.9707113;-0.0471977;0.7103223;0.0441584;0.5293444;1.1326046;0.9765407;0.8869686;31.6624373;40.4309928;16.4514446;17.1413994;15.9114799;4.4498558;4.4998550;4.9498405
-4.3907328;5.6759548;-8.8281384;44.0238876;4.3808990;103.7733459;0.58;0.50;0.3386836;0.2917428;1.0900476;0.9592462;-0.2520677;-0.2305790;0.1420346;0.7692038;-0.2500023;1.1781443;1.0182623;0.8211879;29.6768367;42.5768584;15.8114862;19.2262650;15.0990324;4.8498449;4.0998688;5.2998304
-1.0150471;7.8118801;3.7190943;44.0235138;4.3808866;102.5884171;0.59;0.50;0.6493137;0.3559206;-0.8053557;0.2508345;-1.0084054;-0.2434228;0.6593624;0.0322455;0.5458580;1.0940228;1.0672648;0.8565977;31.1162829;39.7408485;16.4914436;15.7214909;16.8214226;4.2998638;4.8498459;4.4998550
-14.1990366;-1.2733555;8.1808958;43.9887657;4.3797336;106.6031647;0.57;0.28;-0.3150054;0.4505621;1.2566075;-0.0338881;-0.9416094;0.3291231;-0.6903645;-0.0316745;-0.1617030;1.3716038;0.9980475;0.7097564;21.2785706;41.1208212;21.9935894;15.5939989;13.4041405;3.4998875;4.7998466;6.3497963
-10.5038214;12.2758541;-6.7430611;43.9707680;4.3791366;103.0783844;0.58;0.44;-0.5324726;-0.3526872;1.0168527;-0.8742604;-0.2046434;-0.5287834;-0.2472468;0.7334661;0.1249266;1.2007934;1.0420278;0.7840346;27.2657931;41.7591035;15.6564960;18.8387909;14.7765532;4.9998388;3.8498764;5.2998290
-12.2473898;-15.7925243;-1.7419815;43.9540215;4.3785806;103.5433655;0.58;0.55;0.1724555;0.9045696;0.6147407;0.9828013;-0.1616881;-0.0377905;0.0526633;0.4931700;-0.7404562;1.1072006;0.9967294;0.8912157;33.3874762;41.4788842;16.1339664;16.1114655;17.3963852;4.7998462;4.6498508;4.4998550
13.3429337;10.5065079;-0.2041368;43.9118996;4.3771815;114.7126465;0.52;0.23;0.9271665;-0.0582706;1.3124322;0.0870004;0.9145256;-0.0208573;-0.5493569;0.0611743;0.3908087;1.6079525;0.9188913;0.6769540;18.9128086;44.9231386;20.6111794;18.0388412;16.1414661;4.9498444;4.2498665;6.0998039
5.6887321;1.6555367;0.0519552;43.8789024;4.3760848;102.4734268;0.59;0.49;0.0306174;-0.2079909;1.1384890;0.9789525;0.2757631;0.0240523;-0.2277070;0.7951503;0.1513900;1.1577369;1.0173357;0.8408528;30.3782821;41.8266565;16.8264217;18.1513348;14.3590794;4.7498474;3.8998737;5.1498337
-13.4516535;7.8130722;-11.9320240;43.8261566;4.3743305;105.5782242;0.57;0.35;-0.5020734;-0.5469443;1.0925236;-0.1839806;-0.7646055;-0.4673294;-0.7334684;0.2928869;-0.1904418;1.3209215;0.9148045;0.8124203;26.2505144;42.6809490;18.6313057;16.5614376;14.9965391;4.3998590;4.3998585;5.6998167
10.6634102;7.8077488;-4.9913130;43.8146591;4.3739476;102.4334259;0.59;0.38;-0.0122775;-0.0354059;1.3068603;0.3346412;-0.8370108;-0.0195328;-0.7835187;-0.3128852;-0.0158377;1.3073976;0.9016392;0.8438303;28.0004263;43.3827609;18.7138004;17.1214008;12.6891870;3.9498730;4.0498695;5.6498189
-4.2021370;-1.6288929;-3.0811224;43.7367897;4.3713551;106.3981781;0.56;0.54;0.6372415;-0.3942949;0.7740468;0.7250972;-0.1281237;-0.6622088;-0.3118990;-0.8512105;-0.1768277;1.0773549;0.9903041;0.9236386;34.3995988;40.1245415;17.2638931;16.9914093;15.2715206;4.8498449;4.4998569;4.9998398
